MeasureTime,Fan-1,Fan-2,T-inside,T_fan_input,T-outside,Front_fan_pipe,T-soil-surface,T-soil-deep,Radiation-outside,Radiation-inside,SunRay/100,Temperature difference,Conduction HeatLoss,Solar Power
1/5/2023 11:42,-15.3,23.3,2,3.9,-15.6,1.3,1,1.3,518,287,2.87,-17.6,-946.8609379,14350
1/5/2023 11:43,-17.9,26.1,2.2,4.3,-14.1,1.4,1.1,1.4,638,353,3.53,-16.3,-876.9223459,17650
1/5/2023 11:44,-20.9,31,2.4,4.6,-12.8,1.5,1.1,1.4,735,407,4.07,-15.2,-817.7435373,20350
1/5/2023 11:45,-21,31.9,2.5,4.7,-10.7,1.5,1.1,1.3,775,431,4.31,-13.2,-710.1457034,21550
1/5/2023 11:46,-21.6,26.6,2.6,4.6,-9.6,1.6,1.1,1.3,785,435,4.35,-12.2,-656.3467865,21750
1/5/2023 11:47,-26.2,22.6,2.8,4.7,-8.8,1.9,1.2,1.4,824,455,4.55,-11.6,-624.0674363,22750
1/5/2023 11:48,-26.4,33.1,3,5.4,-7.8,1.9,1.2,1.3,1000,556,5.56,-10.8,-581.0283028,27800
1/5/2023 11:49,-26.3,25.1,3.3,5.6,-6.6,2,1.2,1.3,963,533,5.33,-9.9,-532.6092776,26650
1/5/2023 11:50,-18.2,24.4,3.2,5.4,-6.7,2,1.2,1.3,606,337,3.37,-9.9,-532.6092776,16850
1/5/2023 11:51,-15.6,21,3,4.4,-8,2.1,1.3,1.3,487,268,2.68,-11,-591.7880862,13400
1/5/2023 11:52,-15.3,31.9,2.8,4.4,-9.9,2,1.2,1.3,497,274,2.74,-12.7,-683.2462449,13700
1/5/2023 11:53,-16.2,27.1,2.7,4.6,-11.6,1.9,1.3,1.3,508,278,2.78,-14.3,-769.324512,13900
1/5/2023 11:54,-18.8,27.9,2.7,4.6,-12.5,2,1.3,1.4,595,326,3.26,-15.2,-817.7435373,16300
1/5/2023 11:55,-19.4,28.2,2.8,4.5,-12.3,2,1.3,1.3,637,350,3.5,-15.1,-812.3636456,17500
1/5/2023 11:56,-20.1,28.2,2.9,4.7,-12.3,2,1.3,1.3,700,385,3.85,-15.2,-817.7435373,19250
1/5/2023 11:57,-22.3,24.3,2.9,4.7,-11.8,2.1,1.3,1.3,721,395,3.95,-14.7,-790.8440788,19750
1/5/2023 11:58,-23,29.8,3.1,5,-10,2.1,1.3,1.3,807,442,4.42,-13.1,-704.7658117,22100
1/5/2023 11:59,-28.2,32.9,3.3,5.5,-9.6,2.1,1.3,1.3,1000,549,5.49,-12.9,-694.0060283,27450
1/5/2023 12:00,-29.7,27,3.6,6.1,-9.7,2.2,1.3,1.2,1010,554,5.54,-13.3,-715.5255951,27700
1/5/2023 12:01,-28,28.4,3.8,6.1,-11.1,2.4,1.4,1.3,945,518,5.18,-14.9,-801.6038622,25900
1/5/2023 12:02,-27.5,23.4,3.9,6.1,-10,2.4,1.4,1.3,900,491,4.91,-13.9,-747.8049453,24550
1/5/2023 12:03,-28,27.6,4,6.4,-10.1,2.5,1.4,1.3,882,484,4.84,-14.1,-758.5647286,24200
1/5/2023 12:04,-27,29.6,4,6.2,-9.2,2.5,1.5,1.3,860,469,4.69,-13.2,-710.1457034,23450
1/5/2023 12:05,-28.2,28.2,4.1,6.6,-9.4,2.6,1.5,1.3,856,468,4.68,-13.5,-726.2853785,23400
1/5/2023 12:06,-25.5,26.9,4.1,6.2,-10.8,2.6,1.5,1.3,797,435,4.35,-14.9,-801.6038622,21750
1/5/2023 12:07,-24.2,30.8,4.1,6,-11.2,2.5,1.5,1.2,766,419,4.19,-15.3,-823.1234289,20950
1/5/2023 12:08,-28.1,32,4.2,6.7,-10.4,2.7,1.6,1.3,877,480,4.8,-14.6,-785.4641871,24000
1/5/2023 12:09,-27.6,24.6,4.3,6.7,-9.2,2.7,1.6,1.3,915,501,5.01,-13.5,-726.2853785,25050
1/5/2023 12:10,-28.6,34.9,4.4,7,-9,2.7,1.6,1.3,936,514,5.14,-13.4,-720.9054868,25700
1/5/2023 12:11,-30,29.2,4.6,7.9,-9.5,2.9,1.7,1.3,997,548,5.48,-14.1,-758.5647286,27400
1/5/2023 12:12,-29.8,23.9,4.8,7.5,-7.7,2.9,1.7,1.3,955,526,5.26,-12.5,-672.4864616,26300
1/5/2023 12:13,-28.8,30.5,4.8,7.8,-6.9,3,1.7,1.3,939,518,5.18,-11.7,-629.447328,25900
1/5/2023 12:14,-31.9,29.8,5,7.9,-5,3.1,1.8,1.3,971,537,5.37,-10,-537.9891692,26850
1/5/2023 12:15,-31.1,31.2,5.1,8.4,-4.8,3.1,1.8,1.3,957,527,5.27,-9.9,-532.6092776,26350
1/5/2023 12:16,-29.5,19.7,5.1,8.2,-6.1,3.2,1.8,1.2,921,512,5.12,-11.2,-602.5478696,25600
1/5/2023 12:17,-29.4,31.2,5.3,8.4,-5.1,3.3,1.9,1.3,935,519,5.19,-10.4,-559.508736,25950
1/5/2023 12:18,-29.4,31.1,5.3,8.2,-5.4,3.3,1.9,1.3,903,501,5.01,-10.7,-575.6484111,25050
1/5/2023 12:19,-28,25.3,5.3,8.2,-5.5,3.2,1.9,1.3,836,464,4.64,-10.8,-581.0283028,23200
1/5/2023 12:20,-25.8,27,5.3,8.4,-4.9,3.3,2,1.3,777,432,4.32,-10.2,-548.7489526,21600
1/5/2023 12:21,-28.1,31.8,5.4,8.7,-5.3,3.3,1.9,1.3,800,446,4.46,-10.7,-575.6484111,22300
1/5/2023 12:22,-27.2,20.5,5.4,8.5,-7,3.5,2,1.3,790,440,4.4,-12.4,-667.1065699,22000
1/5/2023 12:23,-27,30,5.4,8.6,-8,3.4,2,1.3,763,427,4.27,-13.4,-720.9054868,21350
1/5/2023 12:24,-27.4,32.8,5.4,8.2,-7.2,3.4,2,1.3,784,439,4.39,-12.6,-677.8663533,21950
1/5/2023 12:25,-32,24,5.5,8.5,-5.9,3.5,2.1,1.3,900,504,5.04,-11.4,-613.3076529,25200
1/5/2023 12:26,-27.8,31.8,5.6,8.8,-5.2,3.5,2.1,1.3,850,477,4.77,-10.8,-581.0283028,23850
1/5/2023 12:27,-27.6,30.9,5.5,8.5,-6.1,3.4,2.1,1.2,795,444,4.44,-11.6,-624.0674363,22200
1/5/2023 12:28,-27.6,29.1,5.6,8.8,-7.3,3.5,2.2,1.3,769,430,4.3,-12.9,-694.0060283,21500
1/5/2023 12:29,-27,28.8,5.5,8.9,-7.7,3.5,2.1,1.3,746,416,4.16,-13.2,-710.1457034,20800
1/5/2023 12:30,-26.8,26.5,5.5,9.3,-9.9,3.6,2.2,1.3,756,422,4.22,-15.4,-828.5033206,21100
1/5/2023 12:31,-25.5,33.3,5.5,9.5,-10.2,3.6,2.2,1.3,733,409,4.09,-15.7,-844.6429957,20450
1/5/2023 12:32,-25.2,27.4,5.5,9.5,-10.4,3.5,2.2,1.3,733,409,4.09,-15.9,-855.4027791,20450
1/5/2023 12:33,-23.8,25.4,5.6,9.4,-10.7,3.6,2.3,1.3,717,400,4,-16.3,-876.9223459,20000
1/5/2023 12:34,-24.9,25.7,5.5,9.4,-11,3.6,2.2,1.3,729,406,4.06,-16.5,-887.6821293,20300
1/5/2023 12:35,-24.1,20.9,5.6,9.2,-11.3,3.6,2.2,1.2,717,400,4,-16.9,-909.201696,20000
1/5/2023 12:36,-23.6,29.1,5.6,9.4,-10.1,3.7,2.3,1.3,690,387,3.87,-15.7,-844.6429957,19350
1/5/2023 12:37,-23.1,29,5.5,9,-9.9,3.7,2.3,1.3,638,354,3.54,-15.4,-828.5033206,17700
1/5/2023 12:38,-22.7,26.1,5.6,9.3,-10,3.7,2.3,1.4,676,378,3.78,-15.6,-839.263104,18900
1/5/2023 12:39,-22.8,29.5,5.5,9.4,-10.7,3.7,2.3,1.3,664,372,3.72,-16.2,-871.5424542,18600
1/5/2023 12:40,-23,25.7,5.5,9.4,-10.9,3.6,2.3,1.3,676,379,3.79,-16.4,-882.3022376,18950
1/5/2023 12:41,-26.2,29.2,5.6,9.2,-10,3.7,2.4,1.3,718,403,4.03,-15.6,-839.263104,20150
1/5/2023 12:42,-24,26.7,5.6,9.4,-10.6,3.7,2.4,1.3,718,404,4.04,-16.2,-871.5424542,20200
1/5/2023 12:43,-25.8,18.6,5.7,9.8,-9.8,3.7,2.3,1.3,769,434,4.34,-15.5,-833.8832123,21700
1/5/2023 12:44,-26,23.4,5.8,10.1,-9.7,3.9,2.4,1.4,754,427,4.27,-15.5,-833.8832123,21350
1/5/2023 12:45,-25.8,22,5.9,9.9,-10.5,3.8,2.4,1.3,738,418,4.18,-16.4,-882.3022376,20900
1/5/2023 12:46,-24.4,25.7,5.9,9.9,-11,3.8,2.4,1.3,718,407,4.07,-16.9,-909.201696,20350
1/5/2023 12:47,-25.9,21.7,5.9,10,-11.6,3.8,2.5,1.4,734,417,4.17,-17.5,-941.4810462,20850
1/5/2023 12:48,-25.6,26,6,10.2,-12.8,3.9,2.5,1.3,745,424,4.24,-18.8,-1011.419638,21200
1/5/2023 12:49,-26.2,19.1,6,10.2,-13.1,3.9,2.5,1.3,760,434,4.34,-19.1,-1027.559313,21700
1/5/2023 12:50,-27.2,23.9,6.1,10.4,-12.8,3.8,2.5,1.3,776,444,4.44,-18.9,-1016.79953,22200
1/5/2023 12:51,-28.4,28.5,6.3,10.7,-12.2,3.9,2.6,1.3,775,443,4.43,-18.5,-995.2799631,22150
1/5/2023 12:52,-31.6,29.4,6.3,10.7,-12.6,3.9,2.5,1.3,820,469,4.69,-18.9,-1016.79953,23450
1/5/2023 12:53,-29.2,16.8,6.4,10.9,-13.3,3.9,2.5,1.3,827,473,4.73,-19.7,-1059.838663,23650
1/5/2023 12:54,-29.3,25.4,6.6,10.9,-13.4,4,2.6,1.4,817,467,4.67,-20,-1075.978338,23350
1/5/2023 12:55,-29,29.1,6.6,11,-13.3,4,2.6,1.3,819,468,4.68,-19.9,-1070.598447,23400
1/5/2023 12:56,-30.2,24.1,6.6,11.1,-12.9,4,2.6,1.3,823,472,4.72,-19.5,-1049.07888,23600
1/5/2023 12:57,-33.2,22.4,6.7,11.2,-13.1,4.1,2.7,1.3,833,478,4.78,-19.8,-1065.218555,23900
1/5/2023 12:58,-31,31.4,6.8,11.5,-12.9,4,2.6,1.3,844,483,4.83,-19.7,-1059.838663,24150
1/5/2023 12:59,-31.4,28,6.9,11.4,-12.6,4,2.6,1.3,840,480,4.8,-19.5,-1049.07888,24000
1/5/2023 13:00,-30.5,29.2,6.8,11.5,-13.1,4,2.6,1.2,817,468,4.68,-19.9,-1070.598447,23400
1/5/2023 13:01,-32.4,25.9,7,11.7,-13.4,4.1,2.7,1.3,817,468,4.68,-20.4,-1097.497905,23400
1/5/2023 13:02,-30.1,25.7,7,11.7,-13.8,4.1,2.7,1.3,787,451,4.51,-20.8,-1119.017472,22550
1/5/2023 13:03,-29.2,23.4,7,11.6,-13.1,4,2.6,1.2,716,411,4.11,-20.1,-1081.35823,20550
1/5/2023 13:04,-25.2,33.4,7,11.3,-12.5,4.1,2.8,1.3,681,390,3.9,-19.5,-1049.07888,19500
1/5/2023 13:05,-27.2,31.9,6.9,11.3,-11.7,4.1,2.7,1.3,718,411,4.11,-18.6,-1000.659855,20550
1/5/2023 13:06,-28.4,25.4,6.9,11.5,-10.1,4.1,2.7,1.3,746,428,4.28,-17,-914.5815877,21400
1/5/2023 13:07,-27.1,30.5,7,11.4,-10.7,4.2,2.8,1.3,725,418,4.18,-17.7,-952.2408296,20900
1/5/2023 13:08,-25.5,28.8,7,11.1,-11,4.1,2.8,1.3,693,400,4,-18,-968.3805046,20000
1/5/2023 13:09,-23.8,26.9,6.9,11.1,-11.7,4.1,2.8,1.3,637,367,3.67,-18.6,-1000.659855,18350
1/5/2023 13:10,-21.4,26.3,6.8,10.9,-13.1,4.1,2.8,1.2,588,341,3.41,-19.9,-1070.598447,17050
1/5/2023 13:11,-20.2,40.6,6.7,10.8,-13.4,4.1,2.9,1.3,540,311,3.11,-20.1,-1081.35823,15550
1/5/2023 13:12,-22.6,33.5,6.6,10.5,-12.1,4,2.8,1.3,546,313,3.13,-18.7,-1006.039746,15650
1/5/2023 13:13,-20.3,30,6.5,10.7,-13.1,4,2.8,1.3,562,323,3.23,-19.6,-1054.458772,16150
1/5/2023 13:14,-22.4,29.2,6.6,10.7,-12,4.1,2.9,1.3,593,341,3.41,-18.6,-1000.659855,17050
1/5/2023 13:15,-21.3,34.1,6.6,10.6,-11,4.1,2.9,1.3,583,336,3.36,-17.6,-946.8609379,16800
1/5/2023 13:16,-25.2,34.6,6.6,10.8,-10.9,4,2.9,1.3,641,370,3.7,-17.5,-941.4810462,18500
1/5/2023 13:17,-24,25.1,6.7,10.9,-10.5,4,2.9,1.3,649,375,3.75,-17.2,-925.3413711,18750
1/5/2023 13:18,-23.6,29.6,6.9,11.1,-11.1,4.1,2.9,1.3,641,372,3.72,-18,-968.3805046,18600
1/5/2023 13:19,-24.5,25.7,6.9,11.1,-11.4,4.1,3,1.3,657,382,3.82,-18.3,-984.5201797,19100
1/5/2023 13:20,-23.7,26.8,6.8,11,-10.4,4.1,2.9,1.3,626,364,3.64,-17.2,-925.3413711,18200
1/5/2023 13:21,-23.4,23.4,6.8,10.8,-10.9,4,2.9,1.3,608,355,3.55,-17.7,-952.2408296,17750
1/5/2023 13:22,-18.5,31.6,6.9,10.4,-11.6,4.1,3,1.3,556,324,3.24,-18.5,-995.2799631,16200
1/5/2023 13:23,-20.6,33.7,6.8,10.5,-12.5,4,3,1.3,554,323,3.23,-19.3,-1038.319097,16150
1/5/2023 13:24,-18.5,25.9,6.7,10.2,-13.1,4,3,1.3,530,310,3.1,-19.8,-1065.218555,15500
1/5/2023 13:25,-18.9,27.6,6.6,10.3,-13.4,3.9,3,1.3,538,316,3.16,-20,-1075.978338,15800
1/5/2023 13:26,-21.9,33.3,6.7,10.2,-13.3,4,3.1,1.4,566,332,3.32,-20,-1075.978338,16600
1/5/2023 13:27,-22.2,26.4,6.7,10.3,-12.9,4,3,1.3,598,351,3.51,-19.6,-1054.458772,17550
1/5/2023 13:28,-22.7,35,6.7,10.5,-12.4,4,3,1.3,612,359,3.59,-19.1,-1027.559313,17950
1/5/2023 13:29,-25.8,39.6,6.7,10.6,-12.3,4,3,1.3,618,364,3.64,-19,-1022.179422,18200
1/5/2023 13:30,-21.9,37.7,6.8,10.6,-12.5,4,3,1.3,615,362,3.62,-19.3,-1038.319097,18100
1/5/2023 13:31,-22.4,35.3,6.9,10.9,-12.5,4.1,3.1,1.4,622,366,3.66,-19.4,-1043.698988,18300
1/5/2023 13:32,-24.5,30.3,7,10.7,-11.2,4.1,3.1,1.4,615,363,3.63,-18.2,-979.140288,18150
1/5/2023 13:33,-22.7,34.8,6.9,10.8,-10.9,4.1,3.1,1.3,595,351,3.51,-17.8,-957.6207213,17550
1/5/2023 13:34,-23.2,44.9,6.9,10.7,-11.5,4.1,3.1,1.3,596,351,3.51,-18.4,-989.9000714,17550
1/5/2023 13:35,-23,41.9,7,10.7,-12,4.1,3.1,1.3,618,365,3.65,-19,-1022.179422,18250
1/5/2023 13:36,-22.1,35,7,10.7,-12.7,4.2,3.2,1.4,615,365,3.65,-19.7,-1059.838663,18250
1/5/2023 13:37,-23.8,40.3,7,10.8,-12.5,4.1,3.2,1.4,622,369,3.69,-19.5,-1049.07888,18450
1/5/2023 13:38,-25.4,25.5,7,10.9,-12.2,4.1,3.2,1.3,625,371,3.71,-19.2,-1032.939205,18550
1/5/2023 13:39,-21.6,23.9,7,10.8,-12.4,4.1,3.2,1.3,563,335,3.35,-19.4,-1043.698988,16750
1/5/2023 13:40,-21.7,37.6,6.9,10.5,-13.1,4,3.1,1.3,549,327,3.27,-20,-1075.978338,16350
1/5/2023 13:41,-21.9,28.3,6.9,10.5,-13.6,4,3.1,1.3,592,350,3.5,-20.5,-1102.877797,17500
1/5/2023 13:42,-25.1,34.5,7,10.9,-13.9,4.1,3.3,1.4,638,377,3.77,-20.9,-1124.397364,18850
1/5/2023 13:43,-25.7,28.8,7.1,11.2,-13.9,4.1,3.3,1.4,659,391,3.91,-21,-1129.777255,19550
1/5/2023 13:44,-31.2,27.9,7.2,11.3,-13.4,4.1,3.3,1.3,707,419,4.19,-20.6,-1108.257689,20950
1/5/2023 13:45,-31.9,28.8,7.3,11.4,-13.9,4.1,3.2,1.3,702,416,4.16,-21.2,-1140.537039,20800
1/5/2023 13:46,-34.2,23.8,7.4,11.5,-13.8,4.2,3.2,1.3,734,435,4.35,-21.2,-1140.537039,21750
1/5/2023 13:47,-36.5,28.6,7.6,11.9,-13.7,4.3,3.4,1.4,782,465,4.65,-21.3,-1145.91693,23250
1/5/2023 13:48,-34.9,33.1,7.8,11.7,-13.4,4.3,3.4,1.4,740,440,4.4,-21.2,-1140.537039,22000
1/5/2023 13:49,-35.4,26.1,7.9,11.9,-13.3,4.3,3.4,1.4,749,446,4.46,-21.2,-1140.537039,22300
1/5/2023 13:50,-31.8,20.7,7.9,12,-14,4.3,3.4,1.3,700,416,4.16,-21.9,-1178.196281,20800
1/5/2023 13:51,-31.4,25.5,7.9,11.9,-14,4.3,3.4,1.3,685,409,4.09,-21.9,-1178.196281,20450
1/5/2023 13:52,-32.5,31.4,7.8,11.9,-14,4.2,3.4,1.3,704,419,4.19,-21.8,-1172.816389,20950
1/5/2023 13:53,-30.4,33.8,7.9,11.9,-13.6,4.3,3.5,1.4,674,403,4.03,-21.5,-1156.676714,20150
1/5/2023 13:54,-30.6,22.1,7.9,11.9,-13.7,4.3,3.4,1.4,673,402,4.02,-21.6,-1162.056606,20100
1/5/2023 13:55,-31.9,22.8,7.9,11.8,-13.8,4.2,3.5,1.3,683,405,4.05,-21.7,-1167.436497,20250
1/5/2023 13:56,-28.5,22.2,7.9,11.8,-13.7,4.2,3.4,1.3,663,395,3.95,-21.6,-1162.056606,19750
1/5/2023 13:57,-31.6,21.6,7.9,12,-13.5,4.2,3.5,1.3,675,401,4.01,-21.4,-1151.296822,20050
1/5/2023 13:58,-33.1,17.8,8,12.2,-12.5,4.3,3.6,1.4,685,406,4.06,-20.5,-1102.877797,20300
1/5/2023 13:59,-31.5,20.6,8.1,12.2,-13.3,4.3,3.6,1.4,673,398,3.98,-21.4,-1151.296822,19900
1/5/2023 14:00,-31.8,26.9,8,11.9,-13.2,4.2,3.5,1.4,661,392,3.92,-21.2,-1140.537039,19600
1/5/2023 14:01,-31.2,24.3,8.1,12,-13.1,4.2,3.5,1.3,665,395,3.95,-21.2,-1140.537039,19750
1/5/2023 14:02,-31,32.5,8.1,11.9,-13.2,4.2,3.5,1.3,657,391,3.91,-21.3,-1145.91693,19550
1/5/2023 14:03,-32.2,35.3,8.1,12.1,-13.6,4.3,3.6,1.4,657,389,3.89,-21.7,-1167.436497,19450
1/5/2023 14:04,-30.4,28.4,8.1,12.2,-13.3,4.3,3.6,1.4,662,393,3.93,-21.4,-1151.296822,19650
1/5/2023 14:05,-34.1,23.4,8.1,12.3,-13.3,4.3,3.6,1.4,679,401,4.01,-21.4,-1151.296822,20050
1/5/2023 14:06,-34.7,21.6,8.2,12.4,-13.3,4.3,3.6,1.3,716,426,4.26,-21.5,-1156.676714,21300
1/5/2023 14:07,-32,26.3,8.2,12.5,-12.9,4.3,3.6,1.3,701,417,4.17,-21.1,-1135.157147,20850
1/5/2023 14:08,-34.1,26.7,8.4,12.4,-12.8,4.4,3.7,1.4,680,403,4.03,-21.2,-1140.537039,20150
1/5/2023 14:09,-33.6,23.4,8.4,12.5,-12.4,4.4,3.7,1.4,682,403,4.03,-20.8,-1119.017472,20150
1/5/2023 14:10,-30.4,24.2,8.4,12.4,-12,4.4,3.7,1.4,651,390,3.9,-20.4,-1097.497905,19500
1/5/2023 14:11,-30.3,24.8,8.3,12.3,-11.9,4.4,3.7,1.3,635,375,3.75,-20.2,-1086.738122,18750
1/5/2023 14:12,-31.4,19.9,8.3,12.4,-12.1,4.3,3.7,1.4,666,393,3.93,-20.4,-1097.497905,19650
1/5/2023 14:13,-29.3,18.2,8.3,12.2,-12.4,4.2,3.7,1.3,629,373,3.73,-20.7,-1113.63758,18650
1/5/2023 14:14,-29,19.7,8.3,12,-12.4,4.3,3.8,1.4,631,371,3.71,-20.7,-1113.63758,18550
1/5/2023 14:15,-25.4,30.1,8.3,12,-12.8,4.2,3.8,1.4,564,332,3.32,-21.1,-1135.157147,16600
1/5/2023 14:16,-21.6,16.3,8.1,11.8,-13.4,4.2,3.7,1.4,520,306,3.06,-21.5,-1156.676714,15300
1/5/2023 14:17,-21.1,25.8,7.9,11.3,-13.7,4.1,3.7,1.3,491,288,2.88,-21.6,-1162.056606,14400
1/5/2023 14:18,-22.8,24.5,7.8,11.2,-13.4,4.1,3.7,1.3,495,288,2.88,-21.2,-1140.537039,14400
1/5/2023 14:19,-23.6,24.3,7.8,11.3,-12.5,4.1,3.8,1.4,515,300,3,-20.3,-1092.118014,15000
1/5/2023 14:20,-20.7,30.2,7.8,11.4,-12.5,4.1,3.8,1.4,495,290,2.9,-20.3,-1092.118014,14500
1/5/2023 14:21,-21,23.2,7.7,11.3,-12.8,4.1,3.8,1.4,493,289,2.89,-20.5,-1102.877797,14450
1/5/2023 14:22,-23.5,25.8,7.7,11.1,-12.6,4.1,3.8,1.4,526,308,3.08,-20.3,-1092.118014,15400
1/5/2023 14:23,-21,29,7.7,11.2,-12.9,4.1,3.7,1.4,515,303,3.03,-20.6,-1108.257689,15150
1/5/2023 14:24,-20.9,32.5,7.6,11.1,-12.3,4.2,3.7,1.3,497,291,2.91,-19.9,-1070.598447,14550
1/5/2023 14:25,-16.6,31.6,7.5,10.7,-11.6,4.1,3.7,1.3,400,232,2.32,-19.1,-1027.559313,11600
1/5/2023 14:26,-22,24.1,7.5,10.9,-11.5,4.2,3.8,1.4,485,281,2.81,-19,-1022.179422,14050
1/5/2023 14:27,-21.7,22.7,7.5,10.9,-12.8,4.2,3.8,1.4,499,291,2.91,-20.3,-1092.118014,14550
1/5/2023 14:28,-18,20.7,7.4,10.8,-13.1,4.2,3.8,1.4,443,258,2.58,-20.5,-1102.877797,12900
1/5/2023 14:29,-17.3,13.8,7.4,10.7,-12.8,4.2,3.8,1.4,440,258,2.58,-20.2,-1086.738122,12900
1/5/2023 14:30,-19.7,16.1,7.3,10.6,-13.8,4.1,3.8,1.4,439,255,2.55,-21.1,-1135.157147,12750
1/5/2023 14:31,-25.8,30.2,7.3,10.7,-13.6,4.2,3.8,1.4,526,305,3.05,-20.9,-1124.397364,15250
1/5/2023 14:32,-20.7,23.4,7.3,10.8,-13.7,4.2,3.8,1.3,453,264,2.64,-21,-1129.777255,13200
1/5/2023 14:33,-15.5,21.3,7.3,10.6,-14.2,4.2,3.8,1.3,413,241,2.41,-21.5,-1156.676714,12050
1/5/2023 14:34,-13.6,23.4,7.1,10.3,-14.4,4.3,3.8,1.3,378,220,2.2,-21.5,-1156.676714,11000
1/5/2023 14:35,-10.1,22.6,7.1,9.9,-14.7,4.3,3.9,1.4,321,186,1.86,-21.8,-1172.816389,9300
1/5/2023 14:36,-11,21.3,6.9,9.6,-14.6,4.1,3.9,1.4,335,194,1.94,-21.5,-1156.676714,9700
1/5/2023 14:37,-10.1,23.6,6.8,9.6,-14.5,4.1,3.8,1.4,330,192,1.92,-21.3,-1145.91693,9600
1/5/2023 14:38,-16.9,20.9,6.8,9.7,-14.2,4,3.8,1.4,426,247,2.47,-21,-1129.777255,12350
1/5/2023 14:39,-15.4,21.8,6.9,9.8,-13.6,4,3.8,1.4,433,252,2.52,-20.5,-1102.877797,12600
1/5/2023 14:40,-19.2,25.7,6.9,10.1,-13.5,4.1,3.8,1.4,487,283,2.83,-20.4,-1097.497905,14150
1/5/2023 14:41,-17.8,25.1,7,10.2,-13.4,4.2,3.8,1.4,469,273,2.73,-20.4,-1097.497905,13650
1/5/2023 14:42,-17.8,25.6,7,10.2,-13.3,4.2,3.8,1.4,468,272,2.72,-20.3,-1092.118014,13600
1/5/2023 14:43,-16.7,22.3,7,10.1,-12.8,4.2,3.8,1.4,433,250,2.5,-19.8,-1065.218555,12500
1/5/2023 14:44,-20,17.3,7.1,10.1,-12.5,4.2,3.8,1.4,525,306,3.06,-19.6,-1054.458772,15300
1/5/2023 14:45,-13,31.6,7,9.9,-11.9,4.1,3.8,1.4,410,238,2.38,-18.9,-1016.79953,11900
1/5/2023 14:46,-11.4,24.4,6.9,9.6,-11.6,4,3.8,1.4,364,210,2.1,-18.5,-995.2799631,10500
1/5/2023 14:47,-12.6,25.7,6.8,9.5,-11.4,4,3.8,1.4,385,222,2.22,-18.2,-979.140288,11100
1/5/2023 14:48,-14.7,27.1,6.8,9.7,-11.7,3.9,3.8,1.4,422,244,2.44,-18.5,-995.2799631,12200
1/5/2023 14:49,-15.6,22,6.8,9.8,-12,3.9,3.8,1.4,427,246,2.46,-18.8,-1011.419638,12300
1/5/2023 14:50,-14.2,22.5,6.8,9.8,-12,3.9,3.8,1.4,414,238,2.38,-18.8,-1011.419638,11900
1/5/2023 14:51,-22.8,22.6,6.9,10,-11.7,3.9,3.8,1.4,522,302,3.02,-18.6,-1000.659855,15100
1/5/2023 14:52,-13.1,24.8,6.9,9.9,-11.5,4,3.8,1.4,398,230,2.3,-18.4,-989.9000714,11500
1/5/2023 14:53,-9.25,25.3,6.7,9.4,-12.3,3.9,3.8,1.4,321,184,1.84,-19,-1022.179422,9200
1/5/2023 14:54,-9.12,30.9,6.6,9.2,-12.4,3.8,3.8,1.4,328,188,1.88,-19,-1022.179422,9400
1/5/2023 14:55,-7.66,20.4,6.4,8.9,-12.6,3.7,3.8,1.4,300,172,1.72,-19,-1022.179422,8600
1/5/2023 14:56,-4.79,22.9,6.3,8.7,-12.9,3.7,3.8,1.4,282,161,1.61,-19.2,-1032.939205,8050
1/5/2023 14:57,-6.66,27.4,6.2,8.6,-13.2,3.6,3.8,1.4,291,166,1.66,-19.4,-1043.698988,8300
1/5/2023 14:58,-9.12,26.1,6.1,8.7,-13.3,3.6,3.8,1.4,326,186,1.86,-19.4,-1043.698988,9300
1/5/2023 14:59,-8.19,24.1,6.1,8.7,-13.3,3.6,3.8,1.4,322,183,1.83,-19.4,-1043.698988,9150
1/5/2023 15:00,-6.26,21.1,6.1,8.6,-13.4,3.6,3.8,1.4,292,166,1.66,-19.5,-1049.07888,8300
1/5/2023 15:01,-7.19,27.3,6,8.5,-13.3,3.7,3.8,1.4,300,171,1.71,-19.3,-1038.319097,8550
1/5/2023 15:02,-8.39,25.1,5.9,8.4,-13.5,3.6,3.7,1.4,291,165,1.65,-19.4,-1043.698988,8250
1/5/2023 15:03,-4.06,23.9,5.9,8.1,-13.6,3.6,3.7,1.4,255,145,1.45,-19.5,-1049.07888,7250
1/5/2023 15:04,-4.26,22.5,5.7,8.1,-13.4,3.6,3.7,1.4,256,146,1.46,-19.1,-1027.559313,7300
1/5/2023 15:05,-2.53,25.7,5.6,7.9,-13.4,3.5,3.7,1.4,231,131,1.31,-19,-1022.179422,6550
1/5/2023 15:06,-3.99,20.2,5.5,7.9,-13.7,3.5,3.7,1.4,242,137,1.37,-19.2,-1032.939205,6850
1/5/2023 15:07,-2.4,19.5,5.5,7.7,-13.9,3.5,3.7,1.4,234,133,1.33,-19.4,-1043.698988,6650
1/5/2023 15:08,-1.8,19.6,5.4,7.6,-14,3.5,3.7,1.4,215,122,1.22,-19.4,-1043.698988,6100
1/5/2023 15:09,-1.86,25.7,5.3,7.3,-13.8,3.4,3.7,1.4,215,122,1.22,-19.1,-1027.559313,6100
1/5/2023 15:10,-1.6,20.8,5.2,7.3,-13.7,3.4,3.7,1.4,206,117,1.17,-18.9,-1016.79953,5850
